gene.name	time	gene.regulation	mean
C14orf28	30	random	-0.363830530703526
C14orf28	60	random	-1.53737519445325
C14orf28	120	random	-0.669426324810962
C14orf28	180	random	-0.482375913830651
C14orf28	240	random	-0.416165312747666
C14orf28	300	random	-0.765428054434034
C14orf28	360	random	0.521927461012235
C14orf28	420	random	-0.824791794678954
C14orf28	480	random	-0.719794455337786
C14orf28	600	random	-0.244372848938257
C14orf28	720	random	0.643351794294821
AL606834.1	0	random	0
AL606834.1	30	random	0.375533845714914
AL606834.1	60	random	0.4965498676077
AL606834.1	120	random	1.59886869879431
AL606834.1	180	random	1.23585211246462
AL606834.1	240	random	1.39168425176704
AL606834.1	300	random	1.04656448562835
AL606834.1	360	random	0.0121656318304917
AL606834.1	420	random	0.323909947486841
AL606834.1	480	random	0.364488732605653
AL606834.1	600	random	0.4965498676077
AL606834.1	720	random	-0.25715904652217
FERMT2	0	random	0
FERMT2	30	random	-0.188807036278045
FERMT2	60	random	0.409176953848639
FERMT2	120	random	0.0754238274623369
FERMT2	180	random	0.227013885253617
FERMT2	240	random	0.423062039346519
FERMT2	300	random	0.26923401349359
FERMT2	360	random	0.817048426327981
FERMT2	420	random	1.03950362518878
FERMT2	480	random	0.418031990938724
FERMT2	600	random	0.93337229364977
FERMT2	720	random	0.912515337945015
MAPK1IP1L	0	random	0
MAPK1IP1L	30	random	-0.0813694234725741
MAPK1IP1L	60	random	0.19409364991595
MAPK1IP1L	120	random	0.655021522095425
MAPK1IP1L	180	random	0.963329145940786
MAPK1IP1L	240	random	0.254869505199207
MAPK1IP1L	300	random	0.884027842507649
MAPK1IP1L	360	random	1.52114289757664
MAPK1IP1L	420	random	0.409902560245999
MAPK1IP1L	480	random	-0.0307355353883696
MAPK1IP1L	600	random	0.449430526875481
MAPK1IP1L	720	random	0.672793333281782
AL049873.1	0	random	0
AL049873.1	30	random	0.184008604713756
AL049873.1	60	random	0.347132636476698
AL049873.1	120	random	0.35350757034614
AL049873.1	180	random	-0.406269894278399
AL049873.1	240	random	0.109481822159439
AL049873.1	300	random	-0.393079313295335
AL049873.1	360	random	0.700859536233516
AL049873.1	420	random	0.163563204190005
AL049873.1	480	random	-0.415503300966545
AL049873.1	600	random	-1.05920365294011
AL049873.1	720	random	-0.32910499552747
SNAPC1	0	random	0
SNAPC1	30	random	-0.389587869601594
SNAPC1	60	random	-0.250575152939398
SNAPC1	120	random	-1.54850263451356
SNAPC1	180	random	-1.86162737450249
SNAPC1	240	random	-1.76987542000513
SNAPC1	300	random	-1.70386393939525
SNAPC1	360	random	-1.80892966141721
SNAPC1	420	random	-1.15855682789978
SNAPC1	480	random	-1.37413624049445
SNAPC1	600	random	-1.18910156223835
SNAPC1	720	random	-1.2148184858295
COQ6	0	random	0
COQ6	30	random	-0.214333784204478
COQ6	60	random	0.600698632046762
COQ6	120	random	0.112807254844463
COQ6	180	random	-0.073259130035619
COQ6	240	random	0.56790582540593
COQ6	300	random	-0.0650172046332231
COQ6	360	random	1.00446552927978
COQ6	420	random	0.280312911165833
COQ6	480	random	1.36254111592657
COQ6	600	random	0.536883830323702
COQ6	720	random	0.857866473097199
AREL1	0	random	0
AREL1	30	random	0.270814425192823
AREL1	60	random	0.721443718400046
AREL1	120	random	-0.290222621057021
AREL1	180	random	-0.544719441221027
AREL1	240	random	-0.634700229462409
AREL1	300	random	-0.155456238460229
AREL1	360	random	0.190489836658581
AREL1	420	random	-0.598901074335212
AREL1	480	random	-0.125883256117978
AREL1	600	random	0.826191179027942
AREL1	720	random	0.530386405976027
AC007686.1	0	random	0
AC007686.1	30	random	-0.299476036708884
AC007686.1	60	random	-1.42772505357027
AC007686.1	120	random	-2.04234494719735
AC007686.1	180	random	-1.67275169267773
AC007686.1	240	random	-1.55229166898244
AC007686.1	300	random	-1.22650205944292
AC007686.1	360	random	-2.26501347584622
AC007686.1	420	random	-1.48932392932354
AC007686.1	480	random	-0.521231989420661
AC007686.1	600	random	-1.34148662751569
AC007686.1	720	random	-1.87260582289945
GTF2A1	0	random	0
GTF2A1	30	random	0.280108448084551
GTF2A1	60	random	0.163363961084129
GTF2A1	120	random	0.130245486695063
GTF2A1	180	random	0.439572243079429
GTF2A1	240	random	0.242328026287114
GTF2A1	300	random	0.82378726670416
GTF2A1	360	random	0.0785880014453756
GTF2A1	420	random	-0.258989826324632
GTF2A1	480	random	-0.691618545821441
GTF2A1	600	random	-0.771720126192069
GTF2A1	720	random	-0.720550591437791
GALC	0	random	0
GALC	30	random	0.183135494491559
GALC	60	random	0.440760510825264
GALC	120	random	0.31840808693404
GALC	180	random	0.123583127232963
GALC	240	random	0.320803337746647
GALC	300	random	0.0071164281195929
GALC	360	random	0.126950468320777
GALC	420	random	0.59861752404227
GALC	480	random	0.230500480046543
GALC	600	random	0.583079894352814
GALC	720	random	1.12000841339041
PSMC1	0	random	0
PSMC1	30	random	0.148088733721902
PSMC1	60	random	0.867417278388365
PSMC1	120	random	0.99164542287912
PSMC1	180	random	0.231600796030916
PSMC1	240	random	0.216309386335362
PSMC1	300	random	-0.537800598374924
PSMC1	360	random	-0.253758642143987
PSMC1	420	random	0.107322733989468
PSMC1	480	random	0.617563297987458
PSMC1	600	random	0.62491781712286
PSMC1	720	random	0.538647759320427
RCOR1	0	random	0
RCOR1	30	random	-0.0637671492159966
RCOR1	60	random	0.439481927839592
RCOR1	120	random	1.23360144359954
RCOR1	180	random	2.321243248597
RCOR1	240	random	2.39459871572953
RCOR1	300	random	2.8910191846801
RCOR1	360	random	2.05926297958605
RCOR1	420	random	1.29502544297558
RCOR1	480	random	1.06102659824391
RCOR1	600	random	1.56234908543109
RCOR1	720	random	1.18376673771764
BAG5	0	random	0
BAG5	30	random	0.452418013989589
BAG5	60	random	0.977738162534384
BAG5	120	random	1.06299752610235
BAG5	180	random	1.0980280637055
BAG5	240	random	1.64520356037427
BAG5	300	random	1.88401770610508
BAG5	360	random	1.68475738827428
BAG5	420	random	0.421580107658633
BAG5	480	random	0.256164254110555
BAG5	600	random	0.419511375123014
BAG5	720	random	0.052380307801869
AKT1	0	random	0
AKT1	30	random	-0.209245424416207
AKT1	60	random	-0.215930532419765
AKT1	120	random	0.883638502253169
AKT1	180	random	0.377098759784982
AKT1	240	random	-0.0393695736930074
AKT1	300	random	-0.533336784326944
AKT1	360	random	-0.476963671878159
AKT1	420	random	-0.0716371850727664
AKT1	480	random	0.350659389216639
AKT1	600	random	0.351585732127062
AKT1	720	random	-0.345525905588041
JAG2	0	random	0
JAG2	30	random	0.0917402931375053
JAG2	60	random	-0.289143724524244
JAG2	120	random	0.0149092023963769
JAG2	180	random	-0.181345348745881
JAG2	240	random	-0.937856259285659
JAG2	300	random	-1.38353402472241
JAG2	360	random	-0.880966538918914
JAG2	420	random	0.0280952306464392
JAG2	480	random	0.65267093807054
JAG2	600	random	0.83548962809894
JAG2	720	random	-0.2479373862428
NUDT14	0	random	0
NUDT14	30	random	0.400555102584304
NUDT14	60	random	0.976736401629939
NUDT14	120	random	0.444392274450036
NUDT14	180	random	0.223513133804675
NUDT14	240	random	-0.226147126963989
NUDT14	300	random	0.549124859594202
NUDT14	360	random	1.08219490374115
NUDT14	420	random	-0.692363916162629
NUDT14	480	random	1.01070080370262
NUDT14	600	random	0.512565867181887
NUDT14	720	random	-0.235930530127156
PACS2	0	random	0
PACS2	30	random	-0.00420075223154623
PACS2	60	random	-0.602634519676086
PACS2	120	random	-0.2696381925506
PACS2	180	random	-0.521914560511184
PACS2	240	random	-0.363307259511828
PACS2	300	random	-0.751902533604083
PACS2	360	random	-0.66901796663791
PACS2	420	random	0.0878111372438424
PACS2	480	random	0.721810860626751
PACS2	600	random	0.167317117552838
PACS2	720	random	-0.118507459743171
CYFIP1	0	random	0
CYFIP1	30	random	0.156884144143065
CYFIP1	60	random	0.0310576779919236
CYFIP1	120	random	0.58776188154905
CYFIP1	180	random	0.361260692457025
CYFIP1	240	random	0.504189196863287
CYFIP1	300	random	0.296312728377311
CYFIP1	360	random	-0.26832621652271
CYFIP1	420	random	0.949944568598734
CYFIP1	480	random	1.11918552607813
CYFIP1	600	random	1.13456270262837
CYFIP1	720	random	0.765403804744708
SNRPN	0	random	0
SNRPN	30	random	0.445463538709657
SNRPN	60	random	0.0323002911179747
SNRPN	120	random	0.412303716035322
SNRPN	180	random	0.178766307664526
SNRPN	240	random	0.649563408035339
SNRPN	300	random	0.255220554235163
SNRPN	360	random	0.608804693420161
SNRPN	420	random	-0.014883467475929
SNRPN	480	random	-0.0670886998990984
SNRPN	600	random	0.24125693631955
SNRPN	720	random	0.587993805498136
UBE3A	0	random	0
UBE3A	30	random	-0.272833609930666
UBE3A	60	random	-0.805166648084157
UBE3A	120	random	-0.91156307581113
UBE3A	180	random	-0.0694134653032156
UBE3A	240	random	-0.220457239676597
UBE3A	300	random	0.0296725557856847
UBE3A	360	random	0.028564452042652
UBE3A	420	random	-0.682167132607392
UBE3A	480	random	-0.617509279201364
UBE3A	600	random	-1.12276764923339
UBE3A	720	random	-1.32933445473263
HERC2P9	0	random	0
HERC2P9	30	random	-0.0710160793930974
HERC2P9	60	random	0.670441864911441
HERC2P9	120	random	-0.753066341897641
HERC2P9	180	random	-0.539676680259727
HERC2P9	240	random	-0.428372632749391
HERC2P9	300	random	-0.833926225450945
HERC2P9	360	random	-0.355270076664723
HERC2P9	420	random	-0.0793240502195335
HERC2P9	480	random	-0.162062335025274
HERC2P9	600	random	-0.330839331403422
HERC2P9	720	random	1.02370133676429
KATNBL1	0	random	0
KATNBL1	30	random	-0.0449670803027278
KATNBL1	60	random	-0.439606885709105
KATNBL1	120	random	-1.64216067567508
KATNBL1	180	random	-1.19198059346026
KATNBL1	240	random	-0.567611686020407
KATNBL1	300	random	-1.18721038827391
KATNBL1	360	random	-0.770034210406023
KATNBL1	420	random	-0.510508744601535
KATNBL1	480	random	-0.911701389737218
KATNBL1	600	random	-1.6878200949847
KATNBL1	720	random	-1.19038053345637
GPR176	0	random	0
GPR176	30	random	-0.349521392016317
GPR176	60	random	0.355493160983267
GPR176	120	random	0.046677148238349
GPR176	180	random	-0.376487504990916
GPR176	240	random	0.435445929565755
GPR176	300	random	-0.657808948640177
GPR176	360	random	-0.826316911347154
GPR176	420	random	-0.493616028970346
GPR176	480	random	-0.286162036799906
GPR176	600	random	-0.80969293144123
GPR176	720	random	-0.268448371876109
GCHFR	0	random	0
GCHFR	30	random	-0.47661523980347
GCHFR	60	random	-1.09061987571501
GCHFR	120	random	-0.35197473667015
GCHFR	180	random	-0.420077599187569
GCHFR	240	random	-0.824043435505322
GCHFR	300	random	-0.582464639505776
GCHFR	360	random	-1.08515164104404
GCHFR	420	random	-0.382874074015449
GCHFR	480	random	-0.911925778431592
GCHFR	600	random	-0.897623023741335
GCHFR	720	random	-1.36832807936202
ZNF106	0	random	0
ZNF106	30	random	0.30925782891741
ZNF106	60	random	-0.999654767254282
ZNF106	120	random	-0.915634347906343
ZNF106	180	random	-0.48802820700303
ZNF106	240	random	-1.21228040757198
ZNF106	300	random	-1.33646059181763
ZNF106	360	random	-1.19804345306488
ZNF106	420	random	0.0466577419985058
ZNF106	480	random	0.280584917627054
ZNF106	600	random	0.149259930309778
ZNF106	720	random	-0.186572994236779
IGDCC4	0	random	0
IGDCC4	30	random	0.280438907292679
IGDCC4	60	random	-0.683736030395316
IGDCC4	120	random	-0.0324102131418362
IGDCC4	180	random	0.0140143581283192
IGDCC4	240	random	0.142512447322843
IGDCC4	300	random	-0.753489283411634
IGDCC4	360	random	-0.752410227563868
IGDCC4	420	random	0.509930963487252
IGDCC4	480	random	0.249454589378248
IGDCC4	600	random	-0.507657238665173
IGDCC4	720	random	-0.96240220308095
RPL4	0	random	0
RPL4	30	random	0.224411321570446
RPL4	60	random	0.102647801110353
RPL4	120	random	-0.942013239489077
RPL4	180	random	-0.727095077409278
RPL4	240	random	-0.16049083531933
RPL4	300	random	-0.820072144926836
RPL4	360	random	-0.656220925935133
RPL4	420	random	-0.557263524846904
RPL4	480	random	-0.534273782077353
RPL4	600	random	-1.16759328495782
RPL4	720	random	-0.73656464464732
BBS4	0	random	0
BBS4	30	random	-0.088768559130752
BBS4	60	random	-1.36685637357372
BBS4	120	random	-0.270189961549226
BBS4	180	random	-0.925673468157887
BBS4	240	random	-1.17496429212342
BBS4	300	random	-1.40198313495566
BBS4	360	random	-0.457817774522858
BBS4	420	random	-0.490929185937029
BBS4	480	random	-0.728556602311657
BBS4	600	random	0.102823225502879
BBS4	720	random	0.191697335833549
CLK3	0	random	0
CLK3	30	random	-0.562765555356936
CLK3	60	random	-0.474488605497024
CLK3	120	random	0.265455450640063
CLK3	180	random	-0.406015644798962
CLK3	240	random	-0.273471164247627
CLK3	300	random	-0.567935864134108
CLK3	360	random	0.151257556776475
CLK3	420	random	0.13912988618841
CLK3	480	random	0.353825247504322
CLK3	600	random	0.371741731072811
CLK3	720	random	-0.128355517897725
PTPN9	0	random	0
PTPN9	30	random	0.102378997891134
PTPN9	60	random	0.4675160201868
PTPN9	120	random	1.48112704670654
PTPN9	180	random	1.87367460884474
PTPN9	240	random	1.6979166273736
PTPN9	300	random	1.96932741630163
PTPN9	360	random	0.950663627034955
PTPN9	420	random	0.165568502758549
PTPN9	480	random	-0.0477052866998378
PTPN9	600	random	-0.0333263322355885
PTPN9	720	random	-0.60313713974565
UBE2Q2	0	random	0
UBE2Q2	30	random	0.230233570818696
UBE2Q2	60	random	-0.557720991639291
UBE2Q2	120	random	-0.395216637673645
UBE2Q2	180	random	-0.235185056006939
UBE2Q2	240	random	0.62590129718534
UBE2Q2	300	random	0.381253869060184
UBE2Q2	360	random	0.609190034675011
UBE2Q2	420	random	0.591838855646709
UBE2Q2	480	random	-0.0822854848028266
UBE2Q2	600	random	0.163797647731496
UBE2Q2	720	random	0.618631425923784
RCN2	0	random	0
RCN2	30	random	-0.103435321236221
RCN2	60	random	-0.802623336026998
RCN2	120	random	-1.34471348351787
RCN2	180	random	-0.562326459928045
RCN2	240	random	-0.283844660159488
RCN2	300	random	-0.510471899287296
RCN2	360	random	0.749497076002407
RCN2	420	random	-0.534935141349049
RCN2	480	random	-1.04132925293458
RCN2	600	random	-0.818392860948685
RCN2	720	random	-0.300544200110994
MINAR1	0	random	0
MINAR1	30	random	-0.110525057027497
MINAR1	60	random	0.333518525888585
MINAR1	120	random	0.52527986154534
MINAR1	180	random	0.851080689486315
MINAR1	240	random	0.871756497568183
MINAR1	300	random	0.844055722862867
MINAR1	360	random	0.585274641064002
MINAR1	420	random	0.0302991104609867
MINAR1	480	random	-0.339292869030102
MINAR1	600	random	-0.833320817898701
MINAR1	720	random	-0.565964516158048
UBE2Q2P2	0	random	0
UBE2Q2P2	30	random	0.543919547768489
UBE2Q2P2	60	random	-1.11359795922001
UBE2Q2P2	120	random	-1.88928767273635
UBE2Q2P2	180	random	-0.0410192311424347
UBE2Q2P2	240	random	-1.21600837634794
UBE2Q2P2	300	random	-1.13789352364375
UBE2Q2P2	360	random	-1.16311170443802
UBE2Q2P2	420	random	-0.864260885086447
UBE2Q2P2	480	random	-1.09122451223485
UBE2Q2P2	600	random	-0.642565104722753
UBE2Q2P2	720	random	-0.620690163268649
MRPS11	0	random	0
MRPS11	30	random	-0.204497290683498
MRPS11	60	random	-0.15667693610989
MRPS11	120	random	-1.41255681916449
MRPS11	180	random	-1.20053194208176
MRPS11	240	random	-0.629941563086839
MRPS11	300	random	-0.867919974041032
MRPS11	360	random	-0.55570283522915
MRPS11	420	random	-0.820002777923131
MRPS11	480	random	-0.859049288583474
MRPS11	600	random	-1.30157640940072
MRPS11	720	random	-0.532964440628333
FURIN	0	random	0
FURIN	30	random	-0.329333457763187
FURIN	60	random	-0.191572096353764
FURIN	120	random	0.0306136358687609
FURIN	180	random	-0.607400585674029
FURIN	240	random	-0.160292068675195
FURIN	300	random	-1.30369252092828
FURIN	360	random	-1.18123797745324
FURIN	420	random	-0.715982063290339
FURIN	480	random	-0.298947404618163
FURIN	600	random	-1.01486888683488
FURIN	720	random	-1.1189875586946
RPUSD1	0	random	0
RPUSD1	30	random	-1.00940648671162
RPUSD1	60	random	1.186749573316
RPUSD1	120	random	0.69978324252144
RPUSD1	180	random	0.482621613895343
RPUSD1	240	random	0.491868296231913
RPUSD1	300	random	0.46288615756505
RPUSD1	360	random	0.386060488400507
RPUSD1	420	random	0.273122154389157
RPUSD1	480	random	0.0944679710355621
RPUSD1	600	random	-0.176308010223421
RPUSD1	720	random	-0.344542424675357
HAGH	0	random	0
HAGH	30	random	0.13108397013378
HAGH	60	random	0.0136295259466313
HAGH	120	random	0.281255443799156
HAGH	180	random	-0.422885336724223
HAGH	240	random	-0.459333526020419
HAGH	300	random	-0.781138351312382
HAGH	360	random	-0.500078202379731
HAGH	420	random	0.375983732731401
HAGH	480	random	0.373424342112464
HAGH	600	random	0.597818143727031
HAGH	720	random	0.922706572174341
NDUFB10	0	random	0
NDUFB10	30	random	-0.508937080538872
NDUFB10	60	random	0.197317679743958
NDUFB10	120	random	-0.404265981146037
NDUFB10	180	random	-0.741090094623348
NDUFB10	240	random	-0.385032253891676
NDUFB10	300	random	-0.295082247604826
NDUFB10	360	random	-0.102506502524914
NDUFB10	420	random	-0.49922391069511
NDUFB10	480	random	-0.296072825832519
NDUFB10	600	random	-0.338667689623293
NDUFB10	720	random	0.827736036778439
TBL3	0	random	0
TBL3	30	random	-0.0524490763572695
TBL3	60	random	-0.0343014818400832
TBL3	120	random	0.364187002743273
TBL3	180	random	-0.117877566879544
TBL3	240	random	-0.214519369283485
TBL3	300	random	-0.677255578425513
TBL3	360	random	-0.784366909423215
TBL3	420	random	0.16562624688307
TBL3	480	random	0.301624151713353
TBL3	600	random	0.411363461548354
TBL3	720	random	-0.308363645828365
CLUAP1	0	random	0
CLUAP1	30	random	0.077773993226
CLUAP1	60	random	-0.802044305143126
CLUAP1	120	random	-0.532152194304536
CLUAP1	180	random	-0.5758546367598
CLUAP1	240	random	-1.49124363413357
CLUAP1	300	random	-2.02536768878362
CLUAP1	360	random	-0.968025757586699
CLUAP1	420	random	-0.313776268231299
CLUAP1	480	random	0.243316301237416
CLUAP1	600	random	0.865165055024204
CLUAP1	720	random	0.212651905543754
MRTFB	0	random	0
MRTFB	30	random	0.31495340136295
MRTFB	60	random	0.473975214410182
MRTFB	120	random	0.362381633111859
MRTFB	180	random	1.4620736237434
MRTFB	240	random	1.09110844844774
MRTFB	300	random	2.29217133034787
MRTFB	360	random	1.14664612087407
MRTFB	420	random	0.275327507212556
MRTFB	480	random	-0.00631480706005261
MRTFB	600	random	-0.146555347437796
MRTFB	720	random	-0.225308093235357
USP31	0	random	0
USP31	30	random	0.0766691742300985
USP31	60	random	1.21068311961228
USP31	120	random	2.29765833941878
USP31	180	random	2.71873972375958
USP31	240	random	2.08912502088481
USP31	300	random	2.28994141519323
USP31	360	random	2.11536413093565
USP31	420	random	1.41352574542126
USP31	480	random	1.19451050010148
USP31	600	random	1.39191522222181
USP31	720	random	0.899981878694397
SGF29	0	random	0
SGF29	30	random	-0.288356647992693
SGF29	60	random	1.30677311781432
SGF29	120	random	0.586136715854429
SGF29	180	random	0.617997264689224
SGF29	240	random	0.685899320868023
SGF29	300	random	0.820591402196201
SGF29	360	random	1.22600786589544
SGF29	420	random	1.1252819779619
SGF29	480	random	0.444911063417049
SGF29	600	random	0.511000648098599
SGF29	720	random	-0.570358803596133
TUFM	0	random	0
TUFM	30	random	-0.0880582376098075
TUFM	60	random	0.223539659429312
TUFM	120	random	0.861268762639119
TUFM	180	random	0.155031830539261
TUFM	240	random	-0.0817338308526216
TUFM	300	random	-0.499065745073311
TUFM	360	random	-0.5346968541775
TUFM	420	random	-0.0177892439675613
TUFM	480	random	0.339085880230259
TUFM	600	random	0.721209299110825
TUFM	720	random	0.225082954340639
ALDOA	0	random	0
ALDOA	30	random	0.129931926975917
ALDOA	60	random	-0.551666149866223
ALDOA	120	random	-0.514806962331022
ALDOA	180	random	-0.599412344927045
ALDOA	240	random	-0.341152752522568
ALDOA	300	random	-0.984774151495457
ALDOA	360	random	-0.864481683514041
ALDOA	420	random	-0.449191339208184
ALDOA	480	random	-0.309452014012424
ALDOA	600	random	-0.951550595648743
ALDOA	720	random	-0.942415585680743
FBRS	0	random	0
FBRS	30	random	-0.053473069005203
FBRS	60	random	-0.891914433679276
FBRS	120	random	-1.27078101007934
FBRS	180	random	-1.30867676269998
FBRS	240	random	-1.25444036154932
FBRS	300	random	-0.712046033440692
FBRS	360	random	-0.651049030022518
FBRS	420	random	-0.273395117706313
FBRS	480	random	0.254028226059682
FBRS	600	random	-0.0209790886507837
FBRS	720	random	0.239713372777092
VKORC1	0	random	0
VKORC1	30	random	-0.685155378065963
VKORC1	60	random	0.723899852827612
VKORC1	120	random	0.233220358786399
VKORC1	180	random	0.267361228700495
VKORC1	240	random	0.676821478726224
VKORC1	300	random	0.320862571827544
VKORC1	360	random	1.04168864908964
VKORC1	420	random	-0.163037099978425
VKORC1	480	random	0.0192830240784286
VKORC1	600	random	-0.741527822331279
VKORC1	720	random	-0.0727022124038047
PYCARD	0	random	0
PYCARD	30	random	0.0985396019735746
PYCARD	60	random	0.511556666265858
PYCARD	120	random	0.107531808997779
PYCARD	180	random	0.293870321221573
PYCARD	240	random	0.792063568715349
PYCARD	300	random	-0.435705734793169
PYCARD	360	random	-0.66571097316651
PYCARD	420	random	0.311854735269982
PYCARD	480	random	0.575589382778043
PYCARD	600	random	-0.0454606021779231
PYCARD	720	random	0.0926329305197246
AC026471.1	0	random	0
AC026471.1	30	random	0.362599706429322
AC026471.1	60	random	-1.16112907550341
AC026471.1	120	random	-1.6152266142054
AC026471.1	180	random	-1.10747254639914
AC026471.1	240	random	-1.30961768756805
AC026471.1	300	random	-0.971542672668327
AC026471.1	360	random	-1.49675455320489
AC026471.1	420	random	-0.704931933488642
AC026471.1	480	random	-0.48832285838728
AC026471.1	600	random	-0.588403949629589
AC026471.1	720	random	0.329006053424911
FAM192A	0	random	0
FAM192A	30	random	0.315398224110505
FAM192A	60	random	-0.238970494084374
FAM192A	120	random	0.738805344393654
FAM192A	180	random	-0.202821554398899
FAM192A	240	random	-0.356798702283432
FAM192A	300	random	0.155523717471453
FAM192A	360	random	0.0101801668413731
FAM192A	420	random	0.169629791725776
FAM192A	480	random	0.292301651927825
FAM192A	600	random	0.726339313712274
FAM192A	720	random	0.553089529436895
CCDC102A	0	random	0
CCDC102A	30	random	0.0820667898968762
CCDC102A	60	random	-0.821381991070835
CCDC102A	120	random	-0.550043545590036
CCDC102A	180	random	-0.974117297033783
CCDC102A	240	random	-0.843113622224728
CCDC102A	300	random	-1.63167307433997
CCDC102A	360	random	-1.41967712447714
CCDC102A	420	random	-0.434141512769279
CCDC102A	480	random	-0.356668861593539
CCDC102A	600	random	-0.679696667050545
CCDC102A	720	random	-0.621131762754463
CNOT1	0	random	0
CNOT1	30	random	0.282186320661338
CNOT1	60	random	-0.819321284948588
CNOT1	120	random	-1.00395954237976
CNOT1	180	random	-1.07927331043628
CNOT1	240	random	-1.28729447131803
CNOT1	300	random	-0.858950133212294
CNOT1	360	random	-1.0193141903143
CNOT1	420	random	-0.41576228508785
CNOT1	480	random	-0.429199489278354
CNOT1	600	random	-0.195881221536635
CNOT1	720	random	-0.597164541659659
PARD6A	0	random	0
PARD6A	30	random	-0.65018166637197
PARD6A	60	random	-1.87031692717284
PARD6A	120	random	-0.237759234039622
PARD6A	180	random	-1.31833107802286
PARD6A	240	random	-1.04714348067362
PARD6A	300	random	-1.42209828912978
PARD6A	360	random	-0.141040105938936
PARD6A	420	random	-1.02875788085334
PARD6A	480	random	-0.699488502253649
PARD6A	600	random	-0.10279221717706
PARD6A	720	random	-1.16581417042275
CENPT	0	random	0
CENPT	30	random	-1.22897314849645
CENPT	60	random	-0.136422629051293
CENPT	120	random	-0.940970441976262
CENPT	180	random	-0.270125631628349
CENPT	240	random	-0.495306074969311
CENPT	300	random	-0.853436741940903
CENPT	360	random	-0.214912066990661
CENPT	420	random	-0.379155588383931
CENPT	480	random	0.103373933060989
CENPT	600	random	-1.05747443004255
CENPT	720	random	-0.35789499931765
AC020978.7	0	random	0
AC020978.7	30	random	-0.022947282986615
AC020978.7	60	random	-1.04777540771222
AC020978.7	120	random	-1.1651936705604
AC020978.7	180	random	-0.938222483045256
AC020978.7	240	random	-1.16968814952109
AC020978.7	300	random	0.0794024616389597
AC020978.7	360	random	-0.91687370798195
AC020978.7	420	random	-0.465740382302106
AC020978.7	480	random	-0.769117712149075
AC020978.7	600	random	-0.112275052330445
AC020978.7	720	random	-0.681388450728555
PRMT7	0	random	0
PRMT7	30	random	0.134529442483428
PRMT7	60	random	-0.629630935317322
PRMT7	120	random	-0.0850390731270672
PRMT7	180	random	-0.239980335001025
PRMT7	240	random	-0.476504163119319
PRMT7	300	random	-0.378496647857126
PRMT7	360	random	0.0566940282352671
PRMT7	420	random	-0.543823749549648
PRMT7	480	random	0.586618596669172
PRMT7	600	random	0.140290287287979
PRMT7	720	random	-0.517433593825941
COG8	0	random	0
COG8	30	random	0.0929411014229358
COG8	60	random	-0.16646520840847
COG8	120	random	0.241765260007177
COG8	180	random	0.526804370422104
COG8	240	random	0.442269406834874
COG8	300	random	1.45355146773169
COG8	360	random	-0.161216305440633
COG8	420	random	0.0635715715804162
COG8	480	random	0.91822256316634
COG8	600	random	1.19674987666628
COG8	720	random	0.5421366922492
GLG1	0	random	0
GLG1	30	random	0.402178955690527
GLG1	60	random	-0.329072420266672
GLG1	120	random	0.448370473699271
GLG1	180	random	0.414921443417077
GLG1	240	random	-0.155380453669231
GLG1	300	random	0.381305768678605
GLG1	360	random	-0.422354561257565
GLG1	420	random	0.51776238792912
GLG1	480	random	0.493800465297349
GLG1	600	random	1.04259110605554
GLG1	720	random	0.522593139434942
TMEM231	0	random	0
TMEM231	30	random	0.171788610092786
TMEM231	60	random	-0.613901183991955
TMEM231	120	random	-0.413329878472303
TMEM231	180	random	-0.245301170034377
TMEM231	240	random	0.184920805026047
TMEM231	300	random	-0.771428098152509
TMEM231	360	random	-1.67950917369203
TMEM231	420	random	-0.537017677739108
TMEM231	480	random	-0.671336923064487
TMEM231	600	random	-0.363543594490695
TMEM231	720	random	-0.0973684876827788
CRK	0	random	0
CRK	30	random	-0.354209527410145
CRK	60	random	-0.141394829931444
CRK	120	random	1.06282624436303
CRK	180	random	1.55793771330676
CRK	240	random	1.83356297648695
CRK	300	random	1.76144518633966
CRK	360	random	2.06654841488682
CRK	420	random	0.719471276769098
CRK	480	random	0.351520626270907
CRK	600	random	0.426632532554862
CRK	720	random	0.341857992320913
SMG6	0	random	0
SMG6	30	random	0.27807903632289
SMG6	60	random	-0.31567523343731
SMG6	120	random	-0.699397777861537
SMG6	180	random	-0.970160089519601
SMG6	240	random	-1.38041338859342
SMG6	300	random	-1.19096271052523
SMG6	360	random	-1.25157099543634
SMG6	420	random	-0.364345133178452
SMG6	480	random	0.0263949316735673
SMG6	600	random	0.0817695616460629
SMG6	720	random	-0.554927405699694
SGSM2	0	random	0
SGSM2	30	random	-0.0848185480530828
SGSM2	60	random	-0.128251613883047
SGSM2	120	random	0.150289166261814
SGSM2	180	random	-0.235558876804541
SGSM2	240	random	-0.407764128620988
SGSM2	300	random	-0.495914338136057
SGSM2	360	random	-0.44822993346137
SGSM2	420	random	0.0463656220126505
SGSM2	480	random	0.55135707858704
SGSM2	600	random	0.246235886091235
SGSM2	720	random	0.321958305006485
ANKFY1	0	random	0
ANKFY1	30	random	0.0914991712080723
ANKFY1	60	random	-0.864877117681651
ANKFY1	120	random	-1.12986221117259
ANKFY1	180	random	-0.669891651110382
ANKFY1	240	random	-1.30378889174405
ANKFY1	300	random	0.258280361272879
